#PROTEIN	GENE ID
NCC	3849
NCC	1660
NCC	6181
NCC	6175
NCC	6233
NCC	6223
NCC	6130
NCC	57062
NCC	10528
NCC	26156
NCC	6205
NCC	6142
NCC	6154
NCC	6229
NCC	4904
NCC	10643
NCC	5685
NCC	10383
NCC	6434
NCC	51018
NCC	6159
NCC	6138
NCC	55922
NCC	5814
NCC	140032
NCC	9448
NCC	55131
NCC	6157
NCC	8341
NCC	6122
NCC	3276
NCC	27316
NCC	4809
NCC	55226
NCC	8342
NCC	8886
NCC	285855
NCC	5500
NCC	6626
NCC	9774
NCC	4839
NCC	3017;8343;8344;8346;8339;8347
NCC	6125
NCC	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
NCC	54039
NCC	6189
NCC	3188
NCC	10419
NCC	6726
NCC	4627
NCC	4343
NCC	10155
NCC	3178
NCC	11137
NCC	3006
NCC	8340
NCC	85236
NCC	6156
NCC	65265
NCC	6141
NCC	7019
NCC	6224
NCC	3065
NCC	284695
NCC	3312
NCC	988
NCC	84271
NCC	64794
NCC	84946
NCC	5634
NCC	3692
NCC	6780
NCC	4144
NCC	9875
NCC	9967
NCC	5034
NCC	6164
NCC	11100
NCC	54888
NCC	55720
NCC	8531
NCC	56829
NCC	8761
NCC	23223
NCC	6160
NCC	6165
NCC	3608
NCC	58
NCC	6228
NCC	5928
NCC	6129
NCC	7150
NCC	6208
NCC	10521
NCC	6218
NCC	1655
NCC	10927
NCC	5725
NCC	6222
NCC	6166
NCC	5052
NCC	6210
NCC	3858
NCC	3326
NCC	11151
NCC	10236
NCC	9349
NCC	9045
NCC	8971
NCC	340529;645974
NCC	8970
NCC	10642
NCC	23076
NCC	4869
NCC	26121
NCC	3192
NCC	3716
NCC	55681
NCC	220988
NCC	6431
NCC	3832
NCC	6134
NCC	1915
NCC	6207
NCC	51605
NCC	10625
NCC	83732
NCC	84310
NCC	3184
NCC	70
NCC	23560
NCC	1994
NCC	102724334
NCC	23378
NCC	10969
NCC	6232
NCC	1975
NCC	51121
NCC	6727
NCC	8241
NCC	11329
NCC	3017
NCC	8575
NCC	59
NCC	4282
NCC	85395
NCC	6737
NCC	3301
NCC	5208
NCC	6168
NCC	27292
NCC	3329
NCC	5976
NCC	4637
NCC	117246
NCC	692312;56342
NCC	4670
NCC	54433
NCC	6206
NCC	6204
NCC	6193
NCC	6203
NCC	6201
NCC	6202
NCC	6124
NCC	6950
NCC	5813
NCC	23404
NCC	6217
NCC	50804
NCC	11224
NCC	6155
NCC	2091
NCC	3848
NCC	23234
NCC	1665
NCC	6209
NCC	6144
NCC	6158
NCC	9775
NCC	23246
NCC	6187
NCC	705
NCC	5394
NCC	83743
NCC	27067
NCC	4673
NCC	79050
NCC	5636
NCC	3009
NCC	57696
NCC	10492
NCC	3007
NCC	6633
NCC	6632
NCC	102724594;7307
NCC	805;808;801
NCC	6146
NCC	203068
NCC	6137
NCC	6428
NCC	6709
NCC	72
NCC	6230
NCC	6139
NCC	51091
NCC	10376
NCC	25873
NCC	3185
NCC	3008
NCC	11251
NCC	6161
NCC	6136
NCC	6132
NCC	3187
NCC	3857
NCC	3182
NCC	6234
NCC	6147
NCC	6636
NCC	80341
NCC	4736
NCC	6152
NCC	6188
NCC	6143
NCC	4691
NCC	118460
NCC	2079
NCC	5631
NCC	23521
NCC	84844
NCC	6181
NCC	6175
NCC	6223
NCC	6130
NCC	57062
NCC	221823
NCC	6205
NCC	6142
NCC	4904
NCC	2316
NCC	5495
NCC	10971
NCC	6122
NCC	6138
NCC	3178
NCC	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
NCC	6189
NCC	6194
NCC	10419
NCC	9774
NCC	11329
NCC	6141
NCC	3312
NCC	3190
NCC	9188
NCC	10949
NCC	6173
NCC	9967
NCC	3181
NCC	56829
NCC	6160
NCC	6165
NCC	6228
NCC	7150
NCC	10521
NCC	6222
NCC	6166
NCC	11151
NCC	8971
NCC	3009
NCC	4869
NCC	3716
NCC	10492
NCC	6191
NCC	6207
NCC	83732
NCC	6128
NCC	6159
NCC	9045
NCC	8241
NCC	23234
NCC	6737
NCC	51010
NCC	10992
NCC	26135
NCC	3832
NCC	6203
NCC	6137
NCC	6202
NCC	6124
NCC	6210
NCC	6217
NCC	6157
NCC	22803
NCC	57532
NCC	6158
NCC	139599
NCC	84991
NCC	6187
NCC	6129
NCC	10927
NCC	10625
NCC	6633
NCC	1975
NCC	80321
NCC	6741
NCC	203068
NCC	6230
NCC	6139
NCC	5096
NCC	101929876;6231
NCC	10376
NCC	5095
NCC	25873
NCC	3185
NCC	51605
NCC	140465
NCC	23517
NCC	84365
NCC	3008
NCC	4627
NCC	6130
NCC	6136
NCC	6135
NCC	26986
NCC	6132
NCC	10643
NCC	3182
NCC	6194
NCC	6147
NCC	55342
NCC	3190
NCC	92140
NCC	51602
NCC	10189
NCC	23367
NCC	4869
NCC	4736
NCC	6152
NCC	6169
NCC	6188
NCC	58526
NCC	2926
NCC	22907
NCC	2197
NCC	6143
NCC	4691
NCC	118460
NCC	6128
NCC	6427
NCC	3609
NCC	705
NCC	9584
NCC	9933
NCC	7913
NCC	1627
NCC	23521
NCC	4343
NCC	55299
NCC	60
NCC	6191
NCC	8894
NCC	1968
NCC	10627
NCC	6133
NCC	100526737;10432
NCC	8607
NCC	1660
NCC	23234
NCC	6181
NCC	4628
NCC	4629
NCC	31
NCC	6175
NCC	79009
NCC	6223
NCC	5036
NCC	6161
NCC	57062
NCC	10528
NCC	26156
NCC	6205
NCC	6142
NCC	6154
NCC	2091
NCC	4904
NCC	84298
NCC	3192
NCC	32
NCC	2316
NCC	10383
NCC	10664
NCC	6838
NCC	55226
NCC	64087
NCC	27339
NCC	55131
NCC	3187
NCC	10971
NCC	6122
NCC	54665
NCC	27316
NCC	6138
NCC	8886
NCC	85236
NCC	3191
NCC	4673
NCC	4839
NCC	6125
NCC	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
NCC	3184
NCC	6189
NCC	3188
NCC	29766
NCC	3921
NCC	6726
NCC	5091
NCC	1915
NCC	10155
NCC	3178
NCC	11137
NCC	84295
NCC	9448
NCC	6156
NCC	3309
NCC	692312;56342
NCC	6141
NCC	6224
NCC	6227
NCC	3312
NCC	56922
NCC	6732
NCC	23603
NCC	5982
NCC	10969
NCC	7520
NCC	84946
NCC	9188
NCC	10949
NCC	3028
NCC	6780
NCC	6173
NCC	3141
NCC	3181
NCC	6050
NCC	4666
NCC	6234
NCC	58
NCC	54888
NCC	55720
NCC	8531
NCC	3007
NCC	56829
NCC	2597
NCC	8761
NCC	7170
NCC	6165
NCC	3608
NCC	11100
NCC	6228
NCC	2782
NCC	126638
NCC	7150
NCC	6208
NCC	10521
NCC	6218
NCC	1655
NCC	70
NCC	2771
NCC	5052
NCC	6233
NCC	3326
NCC	55692
NCC	11151
NCC	10236
NCC	83759
NCC	2547
NCC	1736
NCC	7171
NCC	8971
NCC	142
NCC	6129
NCC	10642
NCC	4430
NCC	3313
NCC	51388
NCC	3006
NCC	4635
NCC	220988
NCC	6431
NCC	51631
NCC	6430
NCC	59
NCC	28987
NCC	6207
NCC	9092
NCC	6235
NCC	8335;3012
NCC	84310
NCC	54039
NCC	6222
NCC	6203
NCC	7529
NCC	23560
NCC	1994
NCC	10713
NCC	832
NCC	79784
NCC	399687
NCC	9045
NCC	6159
NCC	6155
NCC	6727
NCC	8575
NCC	7570
NCC	2521
NCC	6168
NCC	10382
NCC	6134
NCC	27292
NCC	4637
NCC	117246
NCC	65265
NCC	4670
NCC	26135
NCC	6206
NCC	6204
NCC	6193
NCC	9349
NCC	6201
NCC	6202
NCC	79171
NCC	6124
NCC	6210
NCC	5813
NCC	84305
NCC	6217
NCC	1938
NCC	112939
NCC	3796
NCC	11224
NCC	6157
NCC	6229
NCC	11273
NCC	1665
NCC	6209
NCC	6144
NCC	6158
NCC	667
NCC	6187
NCC	4130
NCC	4172
NCC	5394
NCC	83743
NCC	6711
NCC	27067
NCC	988
NCC	55920
NCC	3009
NCC	7555
NCC	10492
NCC	1965
NCC	6633
NCC	102724594;7307
NCC	805;808;801
NCC	6146
NCC	10514
NCC	6741
NCC	203068
NCC	72
NCC	6137
NCC	6232
NCC	6428
NCC	6709
NCC	3428
NCC	131034
NCC	23012
NCC	6230
NCC	6139
NCC	101929876;6231
NCC	10376
NCC	25873
NCC	3185
NCC	6193
NCC	4632
NCC	140465
NCC	84365
NCC	4627
NCC	6130
NCC	6136
NCC	6135
NCC	26986
NCC	6132
NCC	3187
NCC	3857
NCC	3182
NCC	6194
NCC	6147
NCC	55342
NCC	6949
NCC	23016
NCC	3190
NCC	51602
NCC	27044
NCC	10189
NCC	9188
NCC	23367
NCC	4430
NCC	1153
NCC	11051
NCC	4736
NCC	6152
NCC	60
NCC	6188
NCC	2926
NCC	1915
NCC	2197
NCC	11338
NCC	6143
NCC	4691
NCC	9584
NCC	6205
NCC	118460
NCC	2079
NCC	6128
NCC	23450
NCC	9086
NCC	1207
NCC	9933
NCC	23029
NCC	23521
NCC	1627
NCC	55299
NCC	7431
NCC	1968
NCC	10627
NCC	6133
NCC	8607
NCC	6201
NCC	1660
NCC	51631
NCC	6176
NCC	6181
NCC	4628
NCC	2782
NCC	6208
NCC	6175
NCC	79009
NCC	667
NCC	6161
NCC	57062
NCC	10528
NCC	26156
NCC	4670
NCC	3320
NCC	22827
NCC	6125
NCC	4904
NCC	3192
NCC	3848
NCC	2316
NCC	5094
NCC	55010
NCC	805;808;801
NCC	29767
NCC	5814
NCC	27339
NCC	55131
NCC	6157
NCC	10643
NCC	10971
NCC	6122
NCC	27316
NCC	6138
NCC	10492
NCC	55226
NCC	6625
NCC	8886
NCC	285855
NCC	3191
NCC	6626
NCC	4839
NCC	7168
NCC	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
NCC	3184
NCC	6189
NCC	7155
NCC	3921
NCC	7171
NCC	4632
NCC	4343
NCC	3178
NCC	84295
NCC	11329
NCC	6156
NCC	4637
NCC	692312;56342
NCC	83858
NCC	832
NCC	6224
NCC	6227
NCC	3312
NCC	6732
NCC	23603
NCC	7170
NCC	399687
NCC	7295
NCC	5634
NCC	3692
NCC	9987
NCC	6780
NCC	6173
NCC	3609
NCC	4673
NCC	3181
NCC	22999
NCC	58
NCC	54888
NCC	9045
NCC	8531
NCC	4841
NCC	10856
NCC	65095
NCC	56829
NCC	2597
NCC	8761
NCC	23223
NCC	6165
NCC	3608
NCC	11100
NCC	6228
NCC	5928
NCC	7150
NCC	9209
NCC	10521
NCC	6218
NCC	1655
NCC	1936
NCC	9448
NCC	6222
NCC	2771
NCC	5052
NCC	6233
NCC	23404
NCC	10419
NCC	6223
NCC	55692
NCC	11151
NCC	10236
NCC	2547
NCC	1736
NCC	8335;3012
NCC	10940
NCC	8971
NCC	142
NCC	6129
NCC	1072
NCC	10642
NCC	79084
NCC	4869
NCC	26121
NCC	3313
NCC	51388
NCC	3005
NCC	7913
NCC	220988
NCC	6191
NCC	6229
NCC	6134
NCC	6430
NCC	3065
NCC	9908
NCC	56945
NCC	6207
NCC	51605
NCC	6932
NCC	83732
NCC	84310
NCC	23
NCC	70
NCC	7529
NCC	23560
NCC	10713
NCC	23378
NCC	79784
NCC	10969
NCC	6232
NCC	2773
NCC	8241
NCC	3858
NCC	59
NCC	28957
NCC	79697
NCC	6168
NCC	84319
NCC	6631
NCC	10382
NCC	1666
NCC	6426
NCC	117246
NCC	102724594;7307
NCC	10694
NCC	6206
NCC	6204
NCC	6141
NCC	6203
NCC	6137
NCC	6202
NCC	6124
NCC	6210
NCC	6154
NCC	3932
NCC	3326
NCC	84305
NCC	6217
NCC	50804
NCC	829
NCC	6142
NCC	23076
NCC	476
NCC	11224
NCC	6155
NCC	2091
NCC	10093
NCC	10383
NCC	1665
NCC	6209
NCC	6144
NCC	6158
NCC	2280
NCC	71
NCC	6187
NCC	6709
NCC	5394
NCC	83743
NCC	6711
NCC	152007
NCC	11091
NCC	55920
NCC	2483
NCC	3009
NCC	10625
NCC	3007
NCC	6633
NCC	6632
NCC	1975
NCC	6146
NCC	2521
NCC	203068
NCC	3309
NCC	6428
NCC	10849
NCC	253943
NCC	3428
NCC	72
NCC	6230
NCC	6139
NCC	101929876;6231
NCC	6234
NCC	25873
NCC	3008
NCC	6130
NCC	6136
NCC	6135
NCC	26986
NCC	6132
NCC	10643
NCC	6194
NCC	6147
NCC	10189
NCC	23367
NCC	4736
NCC	6152
NCC	6188
NCC	2197
NCC	6143
NCC	4691
NCC	8329;8330;8336;8969;8332
NCC	3183
NCC	9584
NCC	23521
NCC	55299
NCC	6191
NCC	1968
NCC	6133
NCC	3181
NCC	6176
NCC	6181
NCC	6175
NCC	6233
NCC	6223
NCC	6161
NCC	57062
NCC	4673
NCC	6155
NCC	6205
NCC	6142
NCC	6154
NCC	6229
NCC	26354
NCC	6122
NCC	6138
NCC	3178
NCC	4839
NCC	6189
NCC	3921
NCC	6726
NCC	6134
NCC	11329
NCC	6156
NCC	692312;56342
NCC	6141
NCC	6224
NCC	6429
NCC	9188
NCC	6173
NCC	6164
NCC	56829
NCC	6160
NCC	3609
NCC	3608
NCC	6228
NCC	6208
NCC	6218
NCC	83443
NCC	6222
NCC	10419
NCC	10236
NCC	8348
NCC	8971
NCC	3009
NCC	221092
NCC	79084
NCC	4869
NCC	3192
NCC	220988
NCC	6431
NCC	3007
NCC	6430
NCC	6207
NCC	6235
NCC	6128
NCC	6146
NCC	9045
NCC	6159
NCC	6727
NCC	8241
NCC	6168
NCC	65265
NCC	4670
NCC	26135
NCC	6206
NCC	6204
NCC	6203
NCC	6201
NCC	6202
NCC	6124
NCC	6210
NCC	60
NCC	6217
NCC	11224
NCC	6157
NCC	6125
NCC	1665
NCC	6209
NCC	6144
NCC	6158
NCC	6187
NCC	83743
NCC	6129
NCC	3006
NCC	1965
NCC	6632
NCC	1975
NCC	80321
NCC	2521
NCC	203068
NCC	6137
GP160	55969
GP160	5096
GP160	8208
GP160	10376
GP160	5095
GP160	5698
GP160	3185
GP160	2923
GP160	811
GP160	10598
GP160	51172
GP160	9276
GP160	9377
GP160	3008
GP160	6161
GP160	6048
GP160	6136
GP160	6137
GP160	51726
GP160	55151
GP160	6132
GP160	3187
GP160	27032
GP160	5701
GP160	6194
GP160	5315
GP160	790
GP160	821
GP160	84188
GP160	60
GP160	3192
GP160	6143
GP160	6146
GP160	5708
GP160	8520
GP160	51504
GP160	3141
GP160	391
GP160	5250
GP160	7037
GP160	56052
GP160	1503
GP160	22820
GP160	1627
GP160	100526737;10432
GP160	5706
GP160	9526
GP160	10558
GP160	3309
GP160	5931
GP160	6185
GP160	27248
GP160	2783
GP160	5589
GP160	11331
GP160	10212
GP160	3482
GP160	6175
GP160	8087
GP160	2275
GP160	57655
GP160	23753
GP160	11273
GP160	4670
GP160	1209
GP160	4904
GP160	5719
GP160	2673
GP160	81929
GP160	2316
GP160	5093
GP160	916
GP160	7415
GP160	56889
GP160	8570
GP160	9513
GP160	4172
GP160	10971
GP160	6050
GP160	23435
GP160	3276
GP160	54344
GP160	6138
GP160	3106
GP160	51614
GP160	9445
GP160	23637
GP160	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
GP160	54039
GP160	6189
GP160	3858
GP160	5091
GP160	1915
GP160	6122
GP160	28639
GP160	5705
GP160	6156
GP160	6184
GP160	3312
GP160	25777
GP160	51290
GP160	23225
GP160	1314
GP160	908
GP160	3811
GP160	4176
GP160	10294
GP160	4144
GP160	5717
GP160	489
GP160	2597
GP160	57488
GP160	7170
GP160	10960
GP160	163590
GP160	58
GP160	3939
GP160	2222
GP160	1655
GP160	567
GP160	70
GP160	498
GP160	7852
GP160	5052
GP160	1207
GP160	1047
GP160	6400
GP160	23353
GP160	292
GP160	3306
GP160	54732
GP160	389
GP160	6520
GP160	3313
GP160	28577
GP160	6388
GP160	3998
GP160	31
GP160	488
GP160	6207
GP160	64087
GP160	5202
GP160	6128
GP160	1973
GP160	10808
GP160	2771
GP160	9045
GP160	476
GP160	10970
GP160	6147
GP160	59
GP160	5245
GP160	3301
GP160	10382
GP160	3329
GP160	1937
GP160	203068
GP160	10956
GP160	5707
GP160	6206
GP160	2317
GP160	6124
GP160	3932
GP160	3326
GP160	25923
GP160	1938
GP160	8803
GP160	81542
GP160	4522
GP160	6157
GP160	10383
GP160	6158
GP160	23193
GP160	6187
GP160	5160
GP160	56886
GP160	7265
GP160	1315
GP160	8663
GP160	6129
GP160	11335
GP160	7284
GP160	283578
GP160	52
GP160	6320
GP160	10694
GP160	64746
GP160	5111
GP160	72
GP160	23012
GP160	6234
GP160	5686
GP160	2923
GP160	7280
GP160	6136
GP160	6135
GP160	51726
GP160	11047
GP160	10376
GP160	821
GP160	10189
GP160	6188
GP160	8106
GP160	2079
GP160	1207
GP160	5589
GP160	506
GP160	6184
GP160	665
GP160	6181
GP160	84648
GP160	10381
GP160	23753
GP160	221823
GP160	498
GP160	5682
GP160	916
GP160	8880
GP160	5495
GP160	3178
GP160	155971
GP160	23193
GP160	9403
GP160	10419
GP160	1915
GP160	11329
GP160	6737
GP160	6224
GP160	3312
GP160	25777
GP160	23225
GP160	3190
GP160	26227
GP160	9967
GP160	728378
GP160	2597
GP160	1786
GP160	7417
GP160	5052
GP160	3858
GP160	6400
GP160	11212
GP160	79084
GP160	6520
GP160	10625
GP160	488
GP160	144097
GP160	83732
GP160	3184
GP160	10970
GP160	8241
GP160	5705
GP160	5478
GP160	3301
GP160	203068
GP160	6206
GP160	60
GP160	2280
GP160	8803
GP160	3848
GP160	10383
GP160	57532
GP160	6158
GP160	347733
GP160	10927
GP160	6634
GP160	3998
GP160	6633
GP160	6632
GP160	1975
GP160	80321
GP160	5687
GP160	3309
GP160	8140
GP160	56886
GP160	3303;3304
GP160	821
GP160	6181
GP160	10376
GP160	488
GP160	476
GP160	2969
GP160	5705
GP160	6184
GP160	59
GP160	4282
GP160	7280
GP160	5688
GP160	23753
GP160	2950
GP160	58
GP160	51726
GP160	498
GP160	10382
GP160	916
GP160	3310
GP160	203068
GP160	7203
GP160	10694
GP160	1314
GP160	9545
GP160	2597
GP160	2782
GP160	7415
GP160	6950
GP160	60
GP160	6400
GP160	6748
GP160	25923
GP160	1938
GP160	28577
GP160	70
GP160	708
GP160	5052
GP160	6050
GP160	10383
GP160	3326
GP160	3309
GP160	23193
GP160	23353
GP160	2923
GP160	118
GP160	3306
GP160	9445
GP160	5111
GP160	140465
GP160	2079
GP160	1072
GP160	54039
GP160	5250
GP160	6520
GP160	347733
GP160	9413
GP160	1915
GP160	55681
GP160	3703
GP160	28639
GP160	3998
GP160	11329
GP160	27248
GP160	6737
GP160	9276
GP160	5589
GP160	10627
GP160	72
GP160	3312
GP160	64746
GP160	5315
GP160	6185
GP160	7455
GP160	3305
GP160	3311
GP160	56886
GP160	10376
GP160	2923
GP160	811
GP160	10390
GP160	6136
GP160	6135
GP160	51726
GP160	5209
GP160	5701
GP160	821
GP160	6188
GP160	8520
GP160	2079
GP160	5250
GP160	23450
GP160	1207
GP160	5589
GP160	22931
GP160	6184
GP160	5706
GP160	4697
GP160	6181
GP160	3482
GP160	151188
GP160	23753
GP160	498
GP160	81929
GP160	2316
GP160	5495
GP160	23193
GP160	6189
GP160	10419
GP160	1915
GP160	55681
GP160	5690
GP160	28639
GP160	11329
GP160	27248
GP160	3312
GP160	25777
GP160	23225
GP160	3190
GP160	26227
GP160	9967
GP160	5034
GP160	915
GP160	2597
GP160	476
GP160	7417
GP160	6222
GP160	7852
GP160	5052
GP160	6400
GP160	3306
GP160	823
GP160	79084
GP160	506
GP160	28577
GP160	6388
GP160	488
GP160	10262
GP160	6128
GP160	9045
GP160	6232
GP160	9774
GP160	10970
GP160	8241
GP160	5688
GP160	3301
GP160	6737
GP160	10382
GP160	8471
GP160	203068
GP160	3832
GP160	6202
GP160	60
GP160	3326
GP160	54442
GP160	3848
GP160	10383
GP160	5111
GP160	3683
GP160	7416
GP160	5682
GP160	10625
GP160	3998
GP160	1975
GP160	80321
GP160	5687
GP160	25994
GP160	3309
GP160	127700
GP160	56886
POL	3303;3304
POL	5983
POL	5096
POL	101929876;6231
POL	10376
POL	5095
POL	3185
POL	10598
POL	27101
POL	7280
POL	10212
POL	6161
POL	3320
POL	6135
POL	51726
POL	5591
POL	6132
POL	3187
POL	8667
POL	8664
POL	5701
POL	6194
POL	790
POL	6950
POL	10525
POL	84617
POL	192111
POL	4736
POL	60
POL	10051
POL	1374
POL	6143
POL	4691
POL	5708
POL	1962;51807
POL	1508
POL	391
POL	5250
POL	6059
POL	7531
POL	23450
POL	1503
POL	100526737;10432
POL	84790
POL	57805
POL	23521
POL	10726
POL	8607
POL	9601
POL	1660
POL	112714
POL	4644
POL	6175
POL	8087
POL	6130
POL	10528
POL	3646
POL	10381
POL	23753
POL	221823
POL	4670
POL	6154
POL	4904
POL	3310
POL	26986
POL	9532
POL	6748
POL	10130
POL	4172
POL	10971
POL	6122
POL	23435
POL	6138
POL	219743
POL	3857
POL	9126
POL	5880
POL	26031
POL	1615
POL	3192
POL	7534
POL	3858
POL	5091
POL	1915
POL	10155
POL	6134
POL	3945
POL	6156
POL	51386
POL	1327
POL	7203
POL	6141
POL	6224
POL	3065
POL	3312
POL	3420
POL	1267
POL	3329
POL	4176
POL	7295
POL	10294
POL	4839
POL	10592
POL	3702
POL	5537
POL	10856
POL	2597
POL	4175
POL	58
POL	10694
POL	6232
POL	2222
POL	6208
POL	3735
POL	1655
POL	70
POL	2058
POL	752
POL	5052
POL	5518
POL	58472
POL	3326
POL	6129
POL	1072
POL	3309
POL	4869
POL	3313
POL	28577
POL	6651
POL	10480
POL	31
POL	6207
POL	64087
POL	6128
POL	5432
POL	1973
POL	4174
POL	64763
POL	84284
POL	4173
POL	9045
POL	26528
POL	25831
POL	5928
POL	6159
POL	54039
POL	7846
POL	59
POL	8994
POL	2317
POL	3301
POL	5562
POL	113457;7278
POL	10382
POL	509
POL	23195
POL	7555
POL	6205
POL	53918
POL	26999
POL	6202
POL	6124
POL	6210
POL	10576
POL	6217
POL	1938
POL	9093
POL	8803
POL	4522
POL	6157
POL	6125
POL	10383
POL	1665
POL	6158
POL	8665
POL	92609
POL	8663
POL	8802
POL	347733
POL	3009
POL	203068
POL	52
POL	6137
POL	4087
POL	5111
POL	72
POL	3303;3304
POL	8801
POL	6206
POL	10376
POL	3185
POL	2950
POL	3320
POL	6135
POL	51726
POL	5591
POL	3187
POL	8667
POL	8664
POL	7529
POL	790
POL	3190
POL	8661
POL	84617
POL	5520
POL	26191
POL	6188
POL	4691
POL	55347
POL	2079
POL	5250
POL	8881
POL	23450
POL	1207
POL	9967
POL	4676
POL	7532
POL	7431
POL	57805
POL	26031
POL	8607
POL	9601
POL	1660
POL	6181
POL	3313
POL	6223
POL	347688
POL	3646
POL	23753
POL	4670
POL	498
POL	4904
POL	2316
POL	6742
POL	5214
POL	64005
POL	5495
POL	8570
POL	10130
POL	409
POL	23352
POL	219743
POL	8666
POL	3857
POL	3178
POL	7184
POL	3921
POL	4627
POL	1915
POL	11329
POL	51386
POL	51377
POL	3312
POL	64682
POL	6636
POL	3329
POL	26227
POL	4171
POL	728378
POL	6234
POL	5537
POL	10856
POL	1778
POL	2597
POL	58
POL	6208
POL	10521
POL	9131
POL	11124
POL	70
POL	5052
POL	2332
POL	5518
POL	58472
POL	10419
POL	3326
POL	10236
POL	79084
POL	3419
POL	1642
POL	28971
POL	56888
POL	4176
POL	6136
POL	5928
POL	805;808;801
POL	10627;103910
POL	8241
POL	59
POL	4282
POL	3301
POL	6737
POL	27335
POL	3735
POL	10382
POL	10657
POL	10575
POL	53918
POL	2235
POL	6124
POL	6950
POL	60
POL	1938
POL	9093
POL	8803
POL	6125
POL	10383
POL	1665
POL	6158
POL	8665
POL	6241
POL	11168
POL	8662
POL	8663
POL	10927
POL	6634
POL	6633
POL	6632
POL	1975
POL	6146
POL	2521
POL	203068
POL	72
POL	3309
POL	29882
POL	51434
POL	3303;3304
POL	6192
POL	6742
POL	10376
POL	3185
POL	10598
POL	908
POL	27101
POL	9184
POL	10212
POL	2617
POL	6136
POL	6135
POL	51726
POL	5591
POL	3187
POL	8667
POL	2885
POL	5701
POL	7317
POL	5315
POL	790
POL	3190
POL	3337
POL	26999
POL	51602
POL	84188
POL	8661
POL	10525
POL	84617
POL	192111
POL	60
POL	10051
POL	1021
POL	22907
POL	89978
POL	4691
POL	1487
POL	1508
POL	391
POL	5250
POL	1503
POL	6230
POL	100526737;10432
POL	991
POL	7431
POL	3309
POL	7280
POL	8607
POL	51386
POL	1660
POL	11331
POL	6181
POL	4644
POL	6175
POL	3631
POL	27347
POL	10528
POL	3646
POL	10381
POL	5859
POL	23753
POL	7862
POL	6205
POL	3320
POL	6921
POL	5094
POL	5093
POL	26986
POL	1665
POL	27247
POL	5495
POL	8570
POL	10130
POL	4172
POL	10971
POL	6050
POL	23435
POL	23191
POL	219743
POL	3419
POL	1654
POL	10726
POL	9343
POL	1615
POL	6194
POL	5707
POL	1915
POL	10155
POL	51763
POL	150684
POL	23352
POL	6156
POL	9601
POL	2539
POL	2597
POL	83858
POL	6224
POL	5189
POL	3312
POL	2235
POL	1267
POL	6636
POL	3329
POL	4176
POL	10294
POL	4839
POL	51295
POL	10592
POL	4697
POL	5190
POL	5925
POL	8287
POL	5537
POL	10856
POL	7203
POL	92609
POL	4175
POL	58
POL	3939
POL	10694
POL	2222
POL	83706
POL	7535
POL	1785
POL	70
POL	498
POL	7852
POL	5052
POL	58472
POL	3326
POL	9349
POL	6218
POL	1072
POL	55764
POL	3192
POL	10238
POL	28577
POL	3065
POL	23411
POL	6207
POL	5520
POL	54039
POL	6222
POL	3945
POL	1973
POL	4174
POL	55210
POL	84284
POL	4173
POL	9045
POL	8878
POL	5928
POL	5594
POL	10135
POL	22948
POL	59
POL	4282
POL	5688
POL	6737
POL	3301
POL	5431
POL	27335
POL	8086
POL	4722
POL	10382
POL	259266
POL	10575
POL	4670
POL	53918
POL	6188
POL	8924
POL	2317
POL	6202
POL	6950
POL	10576
POL	9545
POL	6217
POL	1938
POL	9093
POL	8803
POL	4522
POL	6155
POL	10383
POL	10574
POL	79598
POL	6158
POL	23193
POL	1606
POL	8665
POL	6187
POL	6241
POL	7266
POL	8662
POL	8663
POL	8802
POL	347733
POL	506
POL	7284
POL	203068
POL	52
POL	5708
POL	26354
POL	26031
POL	5111
POL	72
POL	6122
POL	3303;3304
POL	23012
POL	6206
POL	6234
POL	2923
POL	6136
POL	6135
POL	6132
POL	3187
POL	8667
POL	8664
POL	10376
POL	790
POL	3190
POL	8661
POL	6152
POL	6188
POL	4691
POL	8329;8330;8336;8969;8332
POL	2079
POL	409
POL	23450
POL	7431
POL	57805
POL	6133
POL	8607
POL	9601
POL	6181
POL	6223
POL	4673
POL	3646
POL	23753
POL	4670
POL	498
POL	6742
POL	27247
POL	5214
POL	5495
POL	10130
POL	3301
POL	1213
POL	219743
POL	23352
POL	6189
POL	10419
POL	4627
POL	11329
POL	51386
POL	2539
POL	6141
POL	6224
POL	3312
POL	7520
POL	3329
POL	26227
POL	7184
POL	51366
POL	4841
POL	1778
POL	5052
POL	5518
POL	3326
POL	140465
POL	79084
POL	3313
POL	552900;654483
POL	6128
POL	4176
POL	5612
POL	5715
POL	8241
POL	6737
POL	5478
POL	27335
POL	10382
POL	53918
POL	2235
POL	10471
POL	5702
POL	60
POL	1938
POL	6125
POL	10383
POL	6158
POL	8665
POL	11168
POL	8663
POL	8668
POL	7284
POL	1975
POL	203068
POL	3309
POL	29882
POL	23012
POL	10376
POL	3185
POL	6161
POL	6136
