#	rank	protein_a	protein_b	d_AB	s_AB
180	POL [Jurkat]	TAT [Jurkat]	0.703125	-0.46358502569
181	GP41 [Jurkat]	VIF [Jurkat]	0.721603563474	-0.459367242885
182	CA [Jurkat]	PR [Jurkat]	0.728	-0.458714644328
183	CA [Jurkat]	POL [Jurkat]	0.702239789196	-0.458609156045
184	GAG [Jurkat]	GP41 [Jurkat]	0.735872235872	-0.458415392397
185	GP120 [Jurkat]	PR [Jurkat]	0.728729963009	-0.458166360764
186	GAG [Jurkat]	PR [Jurkat]	0.714285714286	-0.455385231754
187	GAG [Jurkat]	POL [Jurkat]	0.693741677763	-0.45006356919
188	NCC [Jurkat]	VPU [Jurkat]	0.741188318228	-0.447081359997
189	NS1 [Flu]	PB1 [Flu]	0.890151515152	-0.443545322362
190	GP160 [Jurkat]	PR [Jurkat]	0.770414201183	-0.442907128394
191	GP41 [Jurkat]	POL [Jurkat]	0.752116082225	-0.442345356683
192	GP160 [Jurkat]	REV [Jurkat]	0.776595744681	-0.439137736693
193	GP41 [Jurkat]	NCC [Jurkat]	0.787280701754	-0.432206133731
194	HA [Flu]	M2 [Flu]	0.970760233918	-0.430507371716
195	POL [Jurkat]	REV [Jurkat]	0.742063492063	-0.430193416411
196	NC [Jurkat]	PR [Jurkat]	0.773524720893	-0.42866121565
197	NC [Jurkat]	VPU [Jurkat]	0.767948717949	-0.427636743564
198	PR [Jurkat]	REV [Jurkat]	0.773761713521	-0.42436089404
199	PR [Jurkat]	TAT [Jurkat]	0.768345323741	-0.424230401035
200	GP160 [Jurkat]	NC [Jurkat]	0.796143250689	-0.423653559668
201	GP41 [Jurkat]	IN [Jurkat]	0.81309686221	-0.422222270124
202	GP160 [Jurkat]	TAT [Jurkat]	0.788413098237	-0.421773500353
203	NC [Jurkat]	POL [Jurkat]	0.754716981132	-0.421603256325
204	GP41 [Jurkat]	PR [Jurkat]	0.81173594132	-0.408591196674
205	GP41 [Jurkat]	NC [Jurkat]	0.822603719599	-0.404198899174
206	NCC [Jurkat]	POL [Jurkat]	0.775029446408	-0.393975007761
207	GP41 [Jurkat]	REV [Jurkat]	0.82905982906	-0.393679460732
208	GP160 [Jurkat]	NCC [Jurkat]	0.818956336528	-0.39352469054
209	GP41 [Jurkat]	TAT [Jurkat]	0.827900912647	-0.38929149436
210	NCC [Jurkat]	PR [Jurkat]	0.85	-0.344870153255
211	HA [Flu]	NS1 [Flu]	1.06227106227	-0.339836238019
212	NS1 [Flu]	PA [Flu]	1.00877192982	-0.326397661739
213	M2 [Flu]	NS1 [Flu]	1.07552870091	-0.30531099375
214	NA [Flu]	NS1 [Flu]	1.15615615616	-0.294584528599
215	GP160 [Jurkat]	NA [Flu]	1.13204747774	-0.243319614049
216	NA [Flu]	VPU [Jurkat]	1.16483516484	-0.186320578116
217	M2 [Flu]	PB2 [Flu]	1.12389380531	-0.184811230661
218	M2 [Flu]	VPR [Jurkat]	1.09960159363	-0.182622637839
219	GP160 [Jurkat]	HA [Flu]	1.15146579805	-0.175267909283
220	GP160 [Jurkat]	M2 [Flu]	1.13095238095	-0.174513720743
221	M2 [Flu]	POL [Jurkat]	1.0910652921	-0.1709242367
222	M2 [Flu]	VPU [Jurkat]	1.13223140496	-0.149023347893
223	M2 [Flu]	VIF [Jurkat]	1.1010719755	-0.14742692075
224	M2 [Flu]	PR [Jurkat]	1.14310645724	-0.144748770639
225	M2 [Flu]	NEF [Jurkat]	1.14743589744	-0.136903725206
226	NA [Flu]	POL [Jurkat]	1.19863013699	-0.133260381909
227	NA [Flu]	VPR [Jurkat]	1.21986754967	-0.132257671895
228	GP41 [Jurkat]	NA [Flu]	1.26429675425	-0.118076145961
229	M2 [Flu]	PB1 [Flu]	1.21621621622	-0.116640926641
230	NA [Flu]	PB2 [Flu]	1.27859237537	-0.100013650704
231	HA [Flu]	POL [Jurkat]	1.18702290076	-0.0962342336663
232	GP120 [Jurkat]	NA [Flu]	1.2546875	-0.0942545859894
233	HA [Flu]	PB2 [Flu]	1.2384341637	-0.091538477904
234	NS1 [Flu]	TAT [Jurkat]	1.19426048565	-0.0912997058997
235	HA [Flu]	VPU [Jurkat]	1.2125748503	-0.0899475081861
236	NS1 [Flu]	REV [Jurkat]	1.21188118812	-0.0792258862168
237	GP120 [Jurkat]	M2 [Flu]	1.20062695925	-0.0784141366428
238	HA [Flu]	PB1 [Flu]	1.27636363636	-0.0777611121273
239	GAG [Jurkat]	M2 [Flu]	1.18453427065	-0.0772814475069
240	NA [Flu]	PR [Jurkat]	1.28347826087	-0.0742779571115
241	NS1 [Flu]	VPR [Jurkat]	1.20906432749	-0.0739995986358
242	GP41 [Jurkat]	HA [Flu]	1.26235093697	-0.0713885787785
243	GAG [Jurkat]	NS1 [Flu]	1.198	-0.0646554128137
244	M2 [Flu]	P6 [Jurkat]	1.23381294964	-0.0643331177754
245	NS1 [Flu]	POL [Jurkat]	1.2007797271	-0.0620494963568
246	HA [Flu]	VPR [Jurkat]	1.24172661871	-0.0617652183935
247	GP41 [Jurkat]	M2 [Flu]	1.25271317829	-0.0597587318178
248	IN [Jurkat]	M2 [Flu]	1.24385245902	-0.0589947632058
249	NEF [Jurkat]	NS1 [Flu]	1.22702702703	-0.058152290271
250	CA [Jurkat]	M2 [Flu]	1.22357019064	-0.0552892258044
251	NS1 [Flu]	VIF [Jurkat]	1.19520547945	-0.0541331114517
