#	rank	protein_a	protein_b	d_AB	s_AB
266	GP160 [HEK]	POL [Jurkat]	0.872399445215	-0.317584183876
267	GP41 [HEK]	POL [Jurkat]	0.913846153846	-0.316725464502
268	GP120 [Jurkat]	NC [HEK]	0.872483221477	-0.316557874414
269	NEF [Jurkat]	REV [HEK]	0.878912685338	-0.314794025911
270	MA [HEK]	POL [Jurkat]	0.864457831325	-0.313914676194
271	NC [HEK]	P6 [Jurkat]	0.894901144641	-0.313244922775
272	NCC [Jurkat]	VPR [HEK]	0.912938331318	-0.313243260722
273	NC [HEK]	VIF [Jurkat]	0.846880907372	-0.311617988875
274	IN [HEK]	IN [Jurkat]	0.887209302326	-0.311302255561
275	P6 [HEK]	P6 [Jurkat]	0.905660377358	-0.309923706586
276	GP120 [HEK]	POL [Jurkat]	0.87306501548	-0.308772998164
277	IN [Jurkat]	NEF [HEK]	0.932611311673	-0.304545302815
278	GAG [HEK]	POL [Jurkat]	0.863316582915	-0.302473924674
279	CA [Jurkat]	NEF [HEK]	0.911956521739	-0.301212286972
280	NEF [HEK]	REV [Jurkat]	0.928026172301	-0.296550599643
281	P6 [Jurkat]	REV [HEK]	0.910994764398	-0.296518391625
282	GP41 [Jurkat]	POL [HEK]	0.910344827586	-0.295656494291
283	GAG [Jurkat]	P6 [HEK]	0.889795918367	-0.289457816319
284	NC [HEK]	VPR [Jurkat]	0.90932642487	-0.282897806594
285	NC [HEK]	NEF [Jurkat]	0.912536443149	-0.281803179493
286	GAG [Jurkat]	NEF [HEK]	0.914473684211	-0.281651426212
287	GAG [HEK]	PR [Jurkat]	0.910750507099	-0.280905699575
288	NEF [HEK]	TAT [Jurkat]	0.941040462428	-0.277989426732
289	GP160 [HEK]	NCC [Jurkat]	0.937965260546	-0.277043765122
290	MA [Jurkat]	NC [HEK]	0.922105263158	-0.27644546148
291	TAT [HEK]	VPU [Jurkat]	0.90299051787	-0.275838199479
292	NCC [Jurkat]	POL [HEK]	0.906950672646	-0.273593664492
293	NC [Jurkat]	TAT [HEK]	0.920837124659	-0.2710675485
294	GP41 [Jurkat]	MA [HEK]	0.958734525447	-0.270120363389
