#	rank	protein_a	protein_b	d_AB	s_AB
279	NEF [HEK]	NS1 [Flu]	1.27448071217	-0.0406683747555
280	CA [HEK]	GAG [HEK]	1.34328358209	-0.0399910809138
281	NEF [HEK]	P6 [HEK]	1.19277108434	-0.0389763244568
282	PB1 [Flu]	Pol [HEK]	1.18415417559	-0.0350502726575
283	MA [HEK]	PB1 [Flu]	1.21445783133	-0.0347822902552
284	IN [HEK]	P6 [HEK]	1.15873015873	-0.0343721934631
285	NC [HEK]	p6 [HEK]	1.2482168331	-0.0340748335711
286	NEP [Flu]	RT [HEK]	1.19574468085	-0.0328358818088
287	MA [HEK]	PB2 [Flu]	1.19239904988	-0.0326889648134
288	PB2 [Flu]	POL [HEK]	1.17021276596	-0.0320216817785
289	NS1 [Flu]	TAT [HEK]	1.24692622951	-0.0314874296453
290	PB1 [Flu]	VIF [HEK]	1.17588652482	-0.0307818068456
291	NS1 [Flu]	REV [HEK]	1.25950054289	-0.0307062403759
292	PB1 [Flu]	REV [HEK]	1.21451787649	-0.027706354975
293	PB1 [Flu]	PR [HEK]	1.21297836938	-0.0260326196266
294	GP160 [HEK]	NS1 [Flu]	1.2829787234	-0.0258550715472
295	M2 [Flu]	NEP [Flu]	1.31125827815	-0.0258005453837
296	GAG [HEK]	PA [Flu]	1.21408450704	-0.0240463686578
297	NS1 [Flu]	VPU [HEK]	1.29071803853	-0.0239852924912
298	PA [Flu]	RT [HEK]	1.20215053763	-0.0237010984032
299	NA [Flu]	TAT [HEK]	1.32473734479	-0.0227376098014
300	GP160 [HEK]	PB2 [Flu]	1.22175732218	-0.0149418140905
301	NA [Flu]	PB1 [Flu]	1.38805970149	-0.0146984314636
302	M2 [Flu]	PA [Flu]	1.31986531987	-0.0144645770419
303	MA [HEK]	NEP [Flu]	1.23958333333	-0.0138584689195
304	IN [HEK]	NS1 [Flu]	1.26315789474	-0.013346135584
305	IN [HEK]	p6 [HEK]	1.25598802395	-0.0119679783789
306	GAG [HEK]	PB2 [Flu]	1.20079787234	-0.0117081424236
307	MA [HEK]	PA [Flu]	1.2401055409	-0.0106073347335
308	GAG [HEK]	NEP [Flu]	1.23216783217	-0.0086919701544
309	HA [Flu]	RT [HEK]	1.2862745098	-0.00651483496032
310	HA [Flu]	NEP [Flu]	1.35245901639	-0.00586741276977
311	PA [Flu]	POL [HEK]	1.22413793103	-0.00372137763744
312	PB1 [Flu]	VPR [HEK]	1.26977687627	-0.00224693325606
313	NEF [HEK]	p6 [HEK]	1.30672926448	0.000128205543883
314	PB1 [Flu]	VPU [HEK]	1.2687609075	0.00204012828358
315	PA [Flu]	Pol [HEK]	1.22737819026	0.00670098795878
316	GP120 [HEK]	PB1 [Flu]	1.25944584383	0.00674021612309
317	HA [Flu]	PR [HEK]	1.31475409836	0.00733264657301
318	PB1 [Flu]	TAT [HEK]	1.23926380368	0.0088326963268
319	PB2 [Flu]	REV [HEK]	1.22712594187	0.00905381729416
320	MA [HEK]	NA [Flu]	1.37809917355	0.0118152047313
321	M2 [Flu]	TAT [HEK]	1.28995215311	0.012378188613
322	PA [Flu]	PR [HEK]	1.25309734513	0.0126136020717
323	PB2 [Flu]	PR [HEK]	1.23064250412	0.0157836219935
324	NA [Flu]	NEP [Flu]	1.42434210526	0.0173822916347
325	NA [Flu]	REV [HEK]	1.37903225806	0.0197641793579
326	NEP [Flu]	REV [HEK]	1.2668161435	0.0203902313608
327	NA [Flu]	NC [HEK]	1.38042131351	0.0205203234078
328	REV [HEK]	p6 [HEK]	1.30248306998	0.0208243147032
329	M2 [Flu]	MA [HEK]	1.31742738589	0.0210444071687
330	PB2 [Flu]	TAT [HEK]	1.22764227642	0.0213632759545
331	NS1 [Flu]	p6 [HEK]	1.39647577093	0.023344409602
332	PA [Flu]	REV [HEK]	1.26832018038	0.0246231948685
333	GP120 [HEK]	NS1 [Flu]	1.32658227848	0.025894098976
334	NS1 [Flu]	VPR [HEK]	1.34623217923	0.0262258179029
