#PROTEIN	GENE ID
REV	6431
REV	10155
REV	10146
REV	8761
REV	740
REV	10992
REV	11018
REV	29896
REV	11103
REV	11137
REV	7841
REV	113457;7278
REV	29889
REV	7280
REV	705
REV	1153
REV	3184
REV	23246
REV	9816
REV	3396
REV	6924
REV	4076
REV	7884
REV	9584
REV	6596
REV	8243
REV	23076
REV	22984
REV	9790
REV	9100
REV	3930
REV	1108
REV	27332
REV	3837
REV	4926
REV	9733
REV	23016
REV	23212
REV	9928
REV	4841
REV	5822;102724159
REV	5929
REV	10959
REV	5093
REV	5094
REV	23450
REV	1994
REV	7745
REV	1642
REV	6150
REV	6432
REV	8338
REV	8349
REV	221092
REV	55720
REV	55234
REV	55700
REV	84656
REV	51574
REV	64434
REV	63035
REV	340529;645974
REV	23223
REV	440689
REV	118460
REV	9859
REV	54865
REV	51069
REV	79670
REV	144108
REV	285855
REV	723790;8337
REV	90957
REV	64928
REV	10594
REV	54890
REV	222194
REV	112714
REV	339230
REV	23367
REV	81608
REV	389421
REV	219736
REV	113251
REV	7846
REV	22907
REV	51333
REV	25973
REV	56829
REV	219927
REV	10075
REV	128308
REV	222068
REV	124995
REV	201161
REV	55147
REV	161424
REV	8106
REV	92140
REV	26154
REV	10189
REV	83752
REV	91582
REV	65244
REV	317772
REV	84864
REV	200316
REV	84295
REV	10523
REV	79665
REV	64975
REV	57647
REV	117246
REV	27037
REV	54464
REV	27043
REV	57592
REV	128312
REV	10973
REV	60558
REV	55133
REV	54534
REV	1029
REV	84545
REV	26135
REV	84273
REV	23
REV	25983
REV	55907
REV	57696
REV	134430
REV	90480
REV	51263
REV	79039
REV	26038
REV	55299
REV	84135
REV	79711
REV	64318
REV	2976
REV	51106
REV	26121
REV	23234
REV	54487
REV	1653
REV	8971
REV	23107
REV	23185
REV	23165
REV	10240
REV	10342
REV	8148
REV	10521
REV	5976
REV	10436
REV	8239
REV	7874
REV	8334
REV	8345
REV	6166
REV	255626
REV	79590
REV	11340
REV	64978
REV	57215
REV	64951
REV	116540
REV	9093
REV	55037
REV	84946
REV	51642
REV	55661
REV	92345
REV	85235
REV	51663
REV	55695
REV	100526737;10432
REV	5814
REV	221613
REV	6732
REV	55342
REV	25942
REV	988
REV	10200
REV	10940
REV	11331
REV	3182
REV	4676
REV	8394
REV	10969
REV	8341
REV	8331
REV	8342
REV	8340
REV	79009
REV	83743
REV	84319
REV	84790
REV	10514
REV	84311
REV	84310
REV	84298
REV	79954
REV	79171
REV	11100
REV	54913
REV	347733
REV	79050
REV	10813
REV	54732
REV	26354
REV	5936
REV	149986
REV	51593
REV	51203
REV	85379
REV	64983
REV	55052
REV	28998
REV	65005
REV	51073
REV	65008
REV	84365
REV	64949
REV	51253
REV	23560
REV	65109
REV	51340
REV	57062
REV	81892
REV	55226
REV	22803
REV	51202
REV	29074
REV	7259
REV	170506
REV	26589
REV	79724
REV	79080
REV	65083
REV	64848
REV	84154
REV	65265
REV	51808
REV	64794
REV	1894
REV	65080
REV	81875
REV	55178
REV	57332
REV	4343
REV	57380
REV	57129
REV	58516
REV	54938
REV	10884
REV	54512
REV	55692
REV	64976
REV	692312;56342
REV	56915
REV	56980
REV	57050
REV	9188
REV	56902
REV	63875
REV	3890
REV	85395
REV	10051
REV	85364
REV	55794
REV	55272
REV	55210
REV	8886
REV	55168
REV	55703
REV	55131
REV	55003
REV	29093
REV	54948
REV	55651
REV	55646
REV	54881
REV	54814
REV	54433
REV	1962;51807
REV	54606
REV	54148
REV	9524
REV	23196
REV	51318
REV	10642
REV	29088
REV	29080
REV	51264
REV	57662
REV	55920
REV	6238
REV	54439
REV	26958
REV	10482
REV	6730
REV	22827
REV	9031
REV	51191
REV	51605
REV	10165
REV	9329
REV	23567
REV	29777
REV	54499
REV	27339
REV	9908
REV	10916
REV	6747
REV	27292
REV	51121
REV	10885
REV	23211
REV	23405
REV	23524
REV	51388
REV	51637
REV	2193
REV	51650
REV	4733
REV	10171
REV	28957
REV	11056
REV	51373
REV	51081
REV	26073
REV	51602
REV	51631
REV	51116
REV	51013
REV	65003
REV	51018
REV	51491
REV	51021
REV	51023
REV	51649
REV	51493
REV	9980
REV	26155
REV	25873
REV	26097
REV	8295
REV	26608
REV	25804
REV	10179
REV	51441
REV	9328
REV	9330
REV	28973
REV	51142
REV	10644
RT	10456
RT	10423
RT	100287932
RT	26227
RT	9521
RT	8813
RT	63931
RT	85236
RT	10294
RT	10911
RT	9119
RT	22824
RT	9532
RT	4513
RT	3861
RT	3853
RT	3854
RT	3848
RT	10382
RT	2771
RT	8335;3012
RT	292
RT	6176
RT	6181
RT	6175
RT	3856
RT	983
RT	506
RT	2023
RT	4869
RT	3005
RT	203068
RT	3320
RT	3303;3304
RT	6218
RT	3880
RT	3855
RT	3868
RT	6626
RT	3178
RT	6627
RT	8329;8330;8336;8969;8332
RT	3309
RT	3312
RT	4522
RT	5111
RT	3850
RT	4744
RT	291
RT	293
RT	7520
RT	1938
RT	3858
RT	3860
RT	3852
RT	6628
RT	1615
RT	3728
RT	6187
RT	3006
RT	3310
RT	6165
RT	378
RT	6129
RT	6139
RT	3866
RT	3851
RT	4691
RT	2091
RT	3181
RT	7385
RT	6188
RT	1072
RT	4172
RT	6206
RT	498
RT	6137
RT	1937
RT	10971
RT	6134
RT	790
RT	8335;3012
RT	9588
RT	6136
RT	219
RT	3301
RT	3187
RT	7001
RT	4176
RT	3308
RT	6146
RT	3857
RT	3849
RT	509
RT	6124
RT	6727
RT	3313
RT	6223
RT	6122
RT	23521
RT	400
RT	3376
RT	11224
RT	6745
RT	6157
RT	6125
RT	6144
RT	6158
RT	6203
RT	6193
RT	6204
RT	6159
RT	539
RT	286887
RT	6164
RT	9801
RT	7284
RT	10972
RT	2010
RT	9045
RT	7818
RT	6748
RT	4670
RT	3185
RT	6182
RT	6576
RT	6566
RT	3306
RT	4673
RT	3188
RT	55161
RT	60
RT	6224
RT	6189
RT	6154
RT	6138
RT	6155
RT	6167
RT	6201
RT	6202
RT	6210
RT	6217
RT	6208
RT	6228
RT	6222
RT	6207
RT	6205
RT	6632
RT	6633
RT	6634
RT	6130
RT	6191
RT	59
RT	6147
RT	6194
RT	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
RT	9349
RT	6209
RT	6229
RT	6230
RT	101929876;6231
RT	2197
RT	6156
RT	6160
RT	4736
RT	6161
RT	6135
RT	6132
RT	6233
RT	7311;7314;6233;7316
RT	2885
RT	10399
RT	72
RT	70
RT	1915
RT	58
RT	10376
RT	10383
RT	10576
RT	5591
RT	56945
RT	64432
RT	55173
RT	60488
RT	64969
RT	64960
RT	64965
RT	6152
RT	6173
RT	6143
RT	6428
RT	5250
RT	3192
RT	51350
RT	6142
RT	6128
RT	8402
RT	3872
RT	6742
RT	5052
RT	6141
RT	708
RT	1660
RT	3608
RT	3609
RT	10949
RT	11018
RT	10381
RT	113457;7278
RT	4666
RT	7280
RT	3184
RT	4076
RT	8243
RT	3837
RT	5464
RT	10959
RT	5093
RT	5094
RT	23450
RT	1642
RT	6150
RT	6432
RT	192666
RT	92609
RT	51144
RT	645345
RT	338785
RT	112714
RT	26058
RT	7846
RT	22907
RT	92815
RT	121391
RT	219927
RT	162605
RT	374454
RT	124995
RT	54537
RT	10189
RT	319101
RT	388697
RT	55749
RT	64975
RT	54534
RT	84545
RT	81615
RT	8971
RT	23107
RT	10808
RT	10342
RT	8334
RT	64978
RT	64951
RT	116540
RT	51642
RT	3859
RT	3182
RT	84790
RT	84284
RT	84617
RT	347733
RT	54732
RT	28998
RT	65005
RT	51073
RT	29074
RT	83733
RT	9188
RT	60496
RT	63875
RT	29093
RT	54814
RT	1962;51807
RT	23640
RT	55920
RT	1717
RT	1468
RT	27339
RT	6747
RT	8036
RT	10856
RT	8607
RT	2193
RT	28957
RT	51373
RT	51081
RT	51116
RT	51021
RT	51649
RT	25873
TAT	85865
TAT	10212
TAT	10456
TAT	9567
TAT	4728
TAT	3843
TAT	5442
TAT	10643
TAT	23481
TAT	10528
TAT	1654
TAT	8471
TAT	11128
TAT	4259
TAT	9987
TAT	9919
TAT	23350
TAT	9739
TAT	27257
TAT	9533
TAT	55922
TAT	6183
TAT	5496
TAT	10526
TAT	1665
TAT	26227
TAT	4440
TAT	10236
TAT	5356
TAT	10270
TAT	10768
TAT	8467
TAT	196441
TAT	9716
TAT	10492
TAT	8813
TAT	63931
TAT	85236
TAT	1736
TAT	10294
TAT	4038
TAT	23122
TAT	26057
TAT	10772
TAT	23451
TAT	7812
TAT	10360
TAT	26284
TAT	23020
TAT	10799
TAT	10286
TAT	26156
TAT	9401
TAT	161
TAT	57466
TAT	51747
TAT	4705
TAT	10667
TAT	10527
TAT	25885
TAT	6780
TAT	9131
TAT	4513
TAT	3045
TAT	3853
TAT	3848
TAT	10382
TAT	6185
TAT	8335;3012
TAT	292
TAT	1965
TAT	6176
TAT	6181
TAT	6175
TAT	6741
TAT	983
TAT	506
TAT	2023
TAT	4869
TAT	8970
TAT	3005
TAT	203068
TAT	2058
TAT	3183
TAT	3303;3304
TAT	6629
TAT	6625
TAT	7431
TAT	6218
TAT	3921
TAT	11222
TAT	6626
TAT	3178
TAT	6627
TAT	142
TAT	8329;8330;8336;8969;8332
TAT	3008
TAT	7025
TAT	3329
TAT	3309
TAT	3312
TAT	7150
TAT	2101
TAT	26986
TAT	5111
TAT	291
TAT	293
TAT	2547
TAT	7520
TAT	3858
TAT	10797
TAT	3191
TAT	6187
TAT	3007
TAT	3006
TAT	8531
TAT	3310
TAT	1503
TAT	1655
TAT	6950
TAT	6165
TAT	6129
TAT	6651
TAT	6139
TAT	4691
TAT	1459
TAT	8894
TAT	2091
TAT	3181
TAT	6421
TAT	6188
TAT	8348
TAT	6206
TAT	7528
TAT	498
TAT	1656
TAT	11338
TAT	6137
TAT	5725
TAT	1937
TAT	6134
TAT	790
TAT	8335;3012
TAT	5825
TAT	5424
TAT	6136
TAT	5518
TAT	219
TAT	6389
TAT	3301
TAT	3189
TAT	3187
TAT	6133
TAT	3018
TAT	4176
TAT	5984
TAT	5982
TAT	5981
TAT	6146
TAT	3857
TAT	2201
TAT	2521
TAT	3849
TAT	509
TAT	6124
TAT	5501
TAT	6727
TAT	27316
TAT	3313
TAT	3508
TAT	6223
TAT	6122
TAT	23521
TAT	5985
TAT	5983
TAT	3030
TAT	1968
TAT	2617
TAT	3376
TAT	23517
TAT	23310
TAT	23029
TAT	10128
TAT	11224
TAT	9782
TAT	6745
TAT	4839
TAT	6157
TAT	6125
TAT	6144
TAT	6158
TAT	6203
TAT	6193
TAT	6204
TAT	6159
TAT	372
TAT	7916
TAT	22948
TAT	9261
TAT	6164
TAT	7203
TAT	9801
TAT	7284
TAT	10664
TAT	9972
TAT	2010
TAT	1025
TAT	9045
TAT	10575
TAT	7818
TAT	6597
TAT	6748
TAT	3054
TAT	220988
TAT	4670
TAT	3838
TAT	3185
TAT	3832
TAT	6182
TAT	641
TAT	3306
TAT	3032
TAT	4673
TAT	3188
TAT	8568
TAT	4141
TAT	3692
TAT	55161
TAT	54059
TAT	4637
TAT	60
TAT	6224
TAT	5631
TAT	6189
TAT	6154
TAT	6138
TAT	6155
TAT	6167
TAT	3190
TAT	6201
TAT	5500
TAT	6202
TAT	6210
TAT	6217
TAT	6208
TAT	6228
TAT	6222
TAT	6207
TAT	6205
TAT	6632
TAT	6633
TAT	6634
TAT	6130
TAT	6191
TAT	6147
TAT	6194
TAT	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
TAT	5901
TAT	9349
TAT	6209
TAT	6229
TAT	6230
TAT	101929876;6231
TAT	2197
TAT	6156
TAT	6160
TAT	4736
TAT	6161
TAT	6135
TAT	6132
TAT	6233
TAT	7311;7314;6233;7316
TAT	6434
TAT	163
TAT	5520
TAT	4904
TAT	1915
TAT	10376
TAT	7277
TAT	10383
TAT	1457
TAT	8351;8353;8354;8355;8357;8358;8968;8356;8350;8352
TAT	8602
TAT	10180
TAT	10557
TAT	10556
TAT	6733
TAT	10576
TAT	5591
TAT	56945
TAT	64432
TAT	55173
TAT	60488
TAT	64969
TAT	64963
TAT	64960
TAT	65993
TAT	64965
TAT	6152
TAT	6173
TAT	6143
TAT	6428
TAT	5935
TAT	7019
TAT	5250
TAT	5813
TAT	3192
TAT	102724594;7307
TAT	6427
TAT	5394
TAT	6142
TAT	6128
TAT	8402
TAT	2074
TAT	10153
TAT	1981
TAT	6742
TAT	5393
TAT	2332
TAT	5052
TAT	6141
TAT	708
TAT	10657
TAT	5426
TAT	4035
TAT	6426
TAT	6429
TAT	1660
TAT	54888
TAT	5928
TAT	4686
TAT	29894
TAT	23279
TAT	2975
TAT	444
TAT	2926
TAT	1107
TAT	3608
TAT	3609
TAT	10573
TAT	10949
TAT	1662
TAT	6430
TAT	6431
TAT	10155
TAT	10146
TAT	8761
TAT	740
TAT	10992
TAT	4650
TAT	10381
TAT	29896
TAT	11103
TAT	11137
TAT	7841
TAT	29889
TAT	23404
TAT	7280
TAT	705
TAT	3184
TAT	9816
TAT	3396
TAT	1778
TAT	4076
TAT	7884
TAT	4779
TAT	9584
TAT	1659
TAT	9320
TAT	23076
TAT	22984
TAT	9790
TAT	9100
TAT	3930
TAT	1108
TAT	27332
TAT	3837
TAT	4926
TAT	9733
TAT	23016
TAT	23212
TAT	9928
TAT	5464
TAT	4841
TAT	5822;102724159
TAT	10921
TAT	5929
TAT	10959
TAT	5093
TAT	5094
TAT	23450
TAT	1994
TAT	6510
TAT	1642
TAT	6150
TAT	6432
TAT	8349
TAT	55720
TAT	55700
TAT	92609
TAT	84656
TAT	51574
TAT	51144
TAT	64434
TAT	340529;645974
TAT	23223
TAT	23511
TAT	9859
TAT	79707
TAT	51069
TAT	55182
TAT	79670
TAT	27042
TAT	337873
TAT	337874
TAT	90957
TAT	10594
TAT	54890
TAT	222194
TAT	23367
TAT	81608
TAT	389421
TAT	9736
TAT	113251
TAT	7846
TAT	22907
TAT	56257
TAT	51333
TAT	92815
TAT	56829
TAT	219927
TAT	55027
TAT	80709
TAT	10075
TAT	124995
TAT	161424
TAT	8106
TAT	55193
TAT	10189
TAT	91582
TAT	84295
TAT	404734;54882
TAT	54431
TAT	64975
TAT	57647
TAT	117246
TAT	27037
TAT	54464
TAT	27043
TAT	57592
TAT	128312
TAT	10973
TAT	55133
TAT	54534
TAT	1029
TAT	84545
TAT	65095
TAT	163033
TAT	26135
TAT	84273
TAT	25940
TAT	23
TAT	25983
TAT	55907
TAT	57696
TAT	134430
TAT	90480
TAT	79039
TAT	26038
TAT	55299
TAT	84135
TAT	79711
TAT	64318
TAT	51106
TAT	23234
TAT	54487
TAT	1653
TAT	8971
TAT	23107
TAT	23185
TAT	23165
TAT	10240
TAT	10342
TAT	10521
TAT	5976
TAT	8239
TAT	7874
TAT	8334
TAT	6166
TAT	79590
TAT	29920
TAT	1173
TAT	64978
TAT	57215
TAT	64951
TAT	9093
TAT	55037
TAT	90324
TAT	92856
TAT	84946
TAT	51642
TAT	114034
TAT	55661
TAT	23382
TAT	92345
TAT	8816
TAT	80829
TAT	51663
TAT	64324
TAT	55695
TAT	55705
TAT	23499
TAT	100526737;10432
TAT	5814
TAT	23178
TAT	6732
TAT	55342
TAT	988
TAT	10940
TAT	7266
TAT	11331
TAT	3182
TAT	4676
TAT	8394
TAT	10969
TAT	79009
TAT	83743
TAT	84319
TAT	84790
TAT	10514
TAT	84311
TAT	84310
TAT	84305
TAT	11083
TAT	79171
TAT	84617
TAT	11100
TAT	54913
TAT	25917
TAT	347733
TAT	79050
TAT	10813
TAT	26354
TAT	5936
TAT	149986
TAT	2177
TAT	55052
TAT	28998
TAT	65005
TAT	51073
TAT	65008
TAT	84365
TAT	85441
TAT	64949
TAT	51253
TAT	23560
TAT	65109
TAT	63893
TAT	55759
TAT	57062
TAT	64425
TAT	55226
TAT	22803
TAT	51202
TAT	29074
TAT	7259
TAT	170506
TAT	26589
TAT	5411
TAT	65083
TAT	64848
TAT	84154
TAT	65265
TAT	51808
TAT	64794
TAT	1894
TAT	65080
TAT	55178
TAT	4343
TAT	57380
TAT	57129
TAT	58516
TAT	54938
TAT	10884
TAT	55692
TAT	64976
TAT	692312;56342
TAT	57050
TAT	9188
TAT	63875
TAT	85395
TAT	10051
TAT	85364
TAT	55794
TAT	55210
TAT	8886
TAT	55168
TAT	55149
TAT	55703
TAT	55003
TAT	29093
TAT	54948
TAT	55651
TAT	55646
TAT	54881
TAT	54876
TAT	54814
TAT	1962;51807
TAT	54606
TAT	54148
TAT	56886
TAT	23196
TAT	10642
TAT	29997
TAT	29088
TAT	29080
TAT	51264
TAT	55920
TAT	6238
TAT	54439
TAT	26958
TAT	10482
TAT	1468
TAT	10061
TAT	10038
TAT	6730
TAT	741
TAT	22827
TAT	11176
TAT	9031
TAT	51191
TAT	51605
TAT	115939
TAT	10165
TAT	23131
TAT	9329
TAT	23567
TAT	29777
TAT	54499
TAT	27339
TAT	9908
TAT	10916
TAT	6747
TAT	27292
TAT	51121
TAT	10885
TAT	23133
TAT	23405
TAT	23524
TAT	51388
TAT	2193
TAT	51650
TAT	4733
TAT	22894
TAT	9883
TAT	10171
TAT	28957
TAT	11056
TAT	51373
TAT	51081
TAT	26073
TAT	51602
TAT	51631
TAT	51116
TAT	65003
TAT	51018
TAT	51491
TAT	51021
TAT	51649
TAT	11171
TAT	51493
TAT	9980
TAT	26155
TAT	25873
TAT	26097
TAT	8295
TAT	9730
TAT	9665
TAT	25804
TAT	10179
TAT	51441
TAT	9328
TAT	9330
TAT	28973
TAT	51142
TAT	10644
GAG	3796
GAG	9567
GAG	5442
GAG	10643
GAG	4697
GAG	8287
GAG	23481
GAG	1654
GAG	8471
GAG	10419
GAG	11128
GAG	9987
GAG	23350
GAG	55922
GAG	1665
GAG	9521
GAG	10236
GAG	5356
GAG	8467
GAG	9875
GAG	10492
GAG	9147
GAG	63931
GAG	85236
GAG	23122
GAG	23451
GAG	7812
GAG	10360
GAG	23020
GAG	6838
GAG	5495
GAG	10286
GAG	8689
GAG	26156
GAG	161
GAG	11102
GAG	57466
GAG	8518
GAG	6305
GAG	10911
GAG	25885
GAG	9119
GAG	6780
GAG	3861
GAG	3848
GAG	292
GAG	1965
GAG	6176
GAG	6181
GAG	6175
GAG	6741
GAG	4869
GAG	203068
GAG	2058
GAG	3183
GAG	3303;3304
GAG	6218
GAG	3880
GAG	3868
GAG	3921
GAG	3178
GAG	6627
GAG	142
GAG	8329;8330;8336;8969;8332
GAG	3008
GAG	3309
GAG	3312
GAG	7150
GAG	26986
GAG	291
GAG	293
GAG	2547
GAG	7520
GAG	6050
GAG	3858
GAG	6628
GAG	6187
GAG	3006
GAG	8531
GAG	3310
GAG	1655
GAG	6165
GAG	6129
GAG	6139
GAG	3866
GAG	4691
GAG	5610
GAG	2091
GAG	3181
GAG	6188
GAG	4172
GAG	6206
GAG	1786
GAG	11338
GAG	6137
GAG	5725
GAG	6134
GAG	790
GAG	6136
GAG	3187
GAG	6133
GAG	4174
GAG	5984
GAG	5981
GAG	6146
GAG	3857
GAG	4627
GAG	3849
GAG	509
GAG	6124
GAG	5501
GAG	6727
GAG	27316
GAG	3313
GAG	6223
GAG	6122
GAG	23521
GAG	5985
GAG	5983
GAG	3376
GAG	5584
GAG	23517
GAG	6232
GAG	10128
GAG	11224
GAG	4288
GAG	4839
GAG	6157
GAG	6125
GAG	6144
GAG	6158
GAG	6203
GAG	6193
GAG	6204
GAG	5859
GAG	6159
GAG	7916
GAG	6164
GAG	7284
GAG	6726
GAG	10664
GAG	3980
GAG	9045
GAG	7818
GAG	220988
GAG	4670
GAG	3838
GAG	3185
GAG	3832
GAG	6182
GAG	5440
GAG	3306
GAG	4673
GAG	103
GAG	3188
GAG	4141
GAG	60
GAG	6224
GAG	6189
GAG	6154
GAG	6138
GAG	6155
GAG	6168
GAG	6167
GAG	3190
GAG	6201
GAG	6202
GAG	6210
GAG	6217
GAG	6208
GAG	6228
GAG	6222
GAG	6235
GAG	6207
GAG	6205
GAG	6635
GAG	6636
GAG	6634
GAG	6130
GAG	6191
GAG	6147
GAG	6194
GAG	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
GAG	9349
GAG	6209
GAG	6229
GAG	6230
GAG	101929876;6231
GAG	6234
GAG	2197
GAG	5441
GAG	6156
GAG	6170
GAG	6160
GAG	4736
GAG	6161
GAG	6135
GAG	6132
GAG	6233
GAG	6169
GAG	1984
GAG	10399
GAG	4904
GAG	1915
GAG	10376
GAG	8602
GAG	6733
GAG	56945
GAG	64432
GAG	55173
GAG	60488
GAG	64969
GAG	64963
GAG	54460
GAG	65993
GAG	64968
GAG	64965
GAG	6152
GAG	6173
GAG	2079
GAG	6143
GAG	6428
GAG	5813
GAG	3192
GAG	102724594;7307
GAG	5394
GAG	6142
GAG	6128
GAG	8402
GAG	10153
GAG	1981
GAG	3872
GAG	5393
GAG	5052
GAG	6141
GAG	6426
GAG	6429
GAG	1660
GAG	54888
GAG	2975
GAG	2926
GAG	1107
GAG	3608
GAG	3609
GAG	2314
GAG	10949
GAG	7965
GAG	1662
GAG	4214
GAG	8683
GAG	6430
GAG	6431
GAG	10155
GAG	8761
GAG	10992
GAG	4650
GAG	8899
GAG	11137
GAG	29889
GAG	23404
GAG	8621
GAG	3184
GAG	23246
GAG	9053
GAG	7706
GAG	4076
GAG	7884
GAG	9584
GAG	9320
GAG	23076
GAG	22984
GAG	9790
GAG	9100
GAG	3837
GAG	9733
GAG	11329
GAG	5822;102724159
GAG	5093
GAG	5094
GAG	6921
GAG	9804
GAG	23450
GAG	1994
GAG	6432
GAG	221092
GAG	55720
GAG	55700
GAG	23223
GAG	118460
GAG	9859
GAG	79670
GAG	196528
GAG	285855
GAG	90957
GAG	10594
GAG	23367
GAG	22907
GAG	56829
GAG	55193
GAG	10189
GAG	84295
GAG	404734;54882
GAG	57647
GAG	117246
GAG	27037
GAG	54464
GAG	27043
GAG	10973
GAG	55133
GAG	65095
GAG	23
GAG	134430
GAG	79039
GAG	55299
GAG	51106
GAG	23234
GAG	8971
GAG	23107
GAG	10240
GAG	10521
GAG	5976
GAG	9181
GAG	8239
GAG	6166
GAG	55379
GAG	64951
GAG	55037
GAG	51663
GAG	100526737;10432
GAG	5814
GAG	6732
GAG	55342
GAG	988
GAG	10940
GAG	3182
GAG	10969
GAG	3276
GAG	83759
GAG	79009
GAG	83743
GAG	79084
GAG	10514
GAG	84310
GAG	11100
GAG	10813
GAG	26354
GAG	23560
GAG	57062
GAG	55226
GAG	22803
GAG	29074
GAG	170506
GAG	552900;654483
GAG	64848
GAG	84154
GAG	4343
GAG	51091
GAG	54512
GAG	55692
GAG	56302
GAG	56915
GAG	51010
GAG	9188
GAG	11177
GAG	29789
GAG	8886
GAG	55131
GAG	51755
GAG	10642
GAG	55920
GAG	57169
GAG	6238
GAG	54439
GAG	10482
GAG	51191
GAG	51154
GAG	9329
GAG	4646
GAG	27339
GAG	27292
GAG	51121
GAG	10885
GAG	23133
GAG	23405
GAG	51388
GAG	4733
GAG	28957
GAG	51373
GAG	51081
GAG	51116
GAG	65003
GAG	51018
GAG	51491
GAG	51021
GAG	51649
GAG	11171
GAG	25873
GAG	9665
GAG	26608
GAG	9330
GAG	54555
MA	10643
MA	4697
MA	8287
MA	6386
MA	1654
MA	9521
MA	10236
MA	10492
MA	63931
MA	85236
MA	5218
MA	10911
MA	3861
MA	3853
MA	2244
MA	2266
MA	3848
MA	8335;3012
MA	292
MA	6176
MA	6181
MA	6175
MA	6741
MA	4869
MA	203068
MA	2058
MA	3303;3304
MA	1537
MA	6218
MA	3880
MA	3868
MA	3008
MA	3309
MA	3312
MA	8288
MA	26986
MA	293
MA	6037
MA	2547
MA	7520
MA	3858
MA	3860
MA	3852
MA	5553
MA	1615
MA	6187
MA	3006
MA	8531
MA	3310
MA	1655
MA	6165
MA	6129
MA	6139
MA	3866
MA	4691
MA	6188
MA	6206
MA	498
MA	6137
MA	6897
MA	6134
MA	6136
MA	3187
MA	3305
MA	6146
MA	3857
MA	4627
MA	4628
MA	4629
MA	3849
MA	509
MA	6124
MA	3313
MA	6223
MA	6122
MA	23521
MA	3376
MA	6232
MA	11224
MA	6157
MA	6144
MA	6158
MA	6203
MA	6193
MA	5859
MA	3311
MA	6164
MA	23438
MA	9045
MA	4670
MA	6576
MA	5917
MA	4141
MA	60
MA	6224
MA	6189
MA	6154
MA	6155
MA	6168
MA	3190
MA	6202
MA	6210
MA	6217
MA	6208
MA	6228
MA	6222
MA	6235
MA	6207
MA	6205
MA	6634
MA	6130
MA	6191
MA	6194
MA	8360;8368;8367;8361;8364;8294;8366;554313;8362;8363;8370;121504;8359;8365
MA	9349
MA	6209
MA	6229
MA	6230
MA	101929876;6231
MA	2197
MA	6156
MA	6170
MA	6160
MA	4736
MA	6135
MA	6132
MA	7311;7314;6233;7316
MA	6169
MA	1915
MA	10376
MA	10383
MA	6152
MA	6143
MA	5250
MA	3192
MA	6128
MA	8402
MA	3872
MA	6141
MA	1660
MA	9255
MA	3608
MA	3609
MA	7965
MA	8761
MA	113457;7278
MA	7280
MA	2319
MA	3709
MA	22984
MA	3735
MA	85458
MA	23223
MA	112714
MA	7846
MA	133060
MA	10806
MA	10973
MA	23234
MA	8971
MA	8239
MA	79731
MA	84790
MA	10514
MA	11100
MA	347733
MA	26354
MA	552900;654483
MA	51808
MA	51091
MA	9188
MA	29789
MA	1962;51807
MA	10642
MA	6238
MA	51520
MA	5298
MA	29796
MA	27339
MA	23405
MA	2193
MA	28957
MA	51021
MA	25873
NC	3796
NC	9567
NC	5442
NC	10643
NC	8287
NC	23481
NC	1654
NC	10419
NC	11128
NC	4659
NC	9987
NC	23350
NC	55922
NC	5603
NC	1665
NC	10236
NC	5356
NC	10749
NC	8467
NC	5493
NC	10492
NC	9147
NC	63931
NC	85236
NC	1736
NC	23122
NC	26057
NC	9553
NC	23451
NC	7812
NC	26284
NC	23020
NC	6838
NC	27340
NC	10286
NC	26156
NC	9401
NC	5218
NC	57466
NC	51747
NC	6305
NC	10667
NC	5073
NC	9119
NC	6780
NC	3848
NC	292
NC	1965
NC	6176
NC	6181
NC	6175
NC	661
NC	6741
NC	4869
NC	203068
NC	3183
NC	3303;3304
NC	6629
NC	6625
NC	6218
NC	3921
NC	11222
NC	3178
NC	6627
NC	142
NC	8329;8330;8336;8969;8332
NC	3008
NC	3312
NC	7150
NC	6722
NC	26986
NC	293
NC	2547
NC	7520
NC	6050
NC	1938
NC	3858
NC	5315
NC	6628
NC	3191
NC	6187
NC	3007
NC	3006
NC	8531
NC	3310
NC	1655
NC	6165
NC	6129
NC	6139
NC	4691
NC	5610
NC	8894
NC	3013
NC	2316
NC	5110
NC	2091
NC	3181
NC	6421
NC	6188
NC	6206
NC	1656
NC	11338
NC	6137
NC	5725
NC	1937
NC	10971
NC	6134
NC	790
NC	6136
NC	3187
NC	6133
NC	5984
NC	5981
NC	6146
NC	3857
NC	3849
NC	509
NC	6124
NC	5501
NC	6727
NC	27316
NC	3313
NC	6223
NC	6122
NC	23521
NC	5985
NC	5983
NC	1968
NC	23517
NC	6232
NC	23029
NC	10128
NC	11224
NC	9782
NC	4839
NC	6157
NC	6125
NC	6144
NC	6158
NC	6203
NC	6193
NC	6204
NC	6159
NC	7916
NC	9261
NC	6164
NC	9801
NC	6726
NC	10664
NC	3980
NC	9045
NC	7818
NC	6597
NC	220988
NC	4670
NC	3838
NC	3185
NC	6182
NC	6576
NC	1314
NC	1175
NC	641
NC	3306
NC	4673
NC	3188
NC	8568
NC	60
NC	1973
NC	6224
NC	6189
NC	6154
NC	6138
NC	6155
NC	6168
NC	6167
NC	3190
NC	6201
NC	5500
